Date,Open,High,Low,Close,Adj Close,Volume,Days
2022-08-12,99.57,99.980003,97.900002,98.839996,97.289162,680400,1131
2022-08-15,97.650002,98.660004,96.660004,98.470001,96.924965,769400,1132
2022-08-16,97.769997,101.059998,97.769997,100.860001,99.277466,1136300,1133
2022-08-17,98.940002,99.010002,96.839996,98.120003,96.58046,1130000,1134
2022-08-18,97.349998,99.239998,95.860001,99.209999,97.653351,753200,1135
2022-08-19,98.739998,98.739998,96.459999,98.059998,96.521393,801900,1136
2022-08-22,95.830002,96.120003,94.419998,95.150002,93.657059,1201900,1137
2022-08-23,95.580002,98.370003,95.110001,95.269997,93.775169,701300,1138
2022-08-24,95.150002,95.709999,94.129997,95.080002,93.588158,1019200,1139
2022-08-25,95.150002,98.330002,95.040001,98.25,96.70842,1063200,1140
2022-08-26,99,99.910004,94.089996,94.099998,92.623528,981000,1141
2022-08-29,92.970001,95,92.410004,93.129997,91.668747,798200,1142
2022-08-30,94.029999,95.239998,92.989998,94.449997,92.96804,834600,1143
2022-08-31,94.75,94.75,90.839996,91.330002,89.896996,1374700,1144
2022-09-01,91.230003,91.629997,88.779999,90.050003,88.637085,1476400,1145
2022-09-02,91.279999,91.830002,89.209999,90.010002,88.597702,1061100,1146
2022-09-06,90.720001,91.129997,87.400002,89.5,88.095711,1086100,1147
2022-09-07,89.419998,92.839996,89.389999,92.440002,90.989586,1084500,1148
2022-09-08,91.510002,94.519997,90.019997,94.220001,92.741653,1173300,1149
2022-09-09,95.290001,97.120003,95.290001,96.540001,95.025253,962800,1150
2022-09-12,97.720001,99.949997,97.440002,99.169998,97.613983,972100,1151
2022-09-13,96.019997,97.010002,93.529999,94.099998,92.623528,687500,1152
2022-09-14,94.489998,94.660004,92.449997,93.800003,92.328239,660000,1153
2022-09-15,93.730003,96.32,92.470001,93.080002,91.619537,1438400,1154
2022-09-16,91.879997,93.989998,91.589996,93.489998,92.023102,1778300,1155
2022-09-19,94.629997,96.389999,92.75,96.269997,94.759483,1229200,1156
2022-09-20,95.800003,98.669998,93.709999,94.209999,92.731804,1541900,1157
2022-09-21,95.160004,96.089996,92.290001,92.309998,90.86161,995600,1158
2022-09-22,92.220001,92.220001,88.309998,88.389999,87.003128,988400,1159
2022-09-23,86.790001,87.440002,83.599998,85.43,84.089569,1309100,1160
2022-09-26,85.300003,86.230003,83.919998,83.959999,82.642632,747300,1161
2022-09-27,85.449997,86.550003,84.07,85.519997,84.178154,1156200,1162
2022-09-28,86.050003,89.510002,86.050003,88.989998,87.593712,1152000,1163
2022-09-29,86.809998,88.510002,85.5,87.269997,86.630814,1372600,1164
2022-09-30,85.239998,87.389999,82.230003,84.93,84.307953,1357500,1165
2022-10-03,86.25,87.669998,84.050003,86.860001,86.223816,960500,1166
2022-10-04,89.279999,91.75,88.889999,91.75,91.078003,1007000,1167
2022-10-05,90.459999,94.470001,89.809998,94.019997,93.331375,1142700,1168
2022-10-06,93.529999,94.690002,92.93,93.529999,92.844963,742700,1169
2022-10-07,92.32,92.32,89.809998,90.760002,90.095253,831000,1170
2022-10-10,91.260002,91.610001,86.980003,88.639999,87.990784,1285200,1171
2022-10-11,88.440002,91.529999,87.849998,90.559998,89.896713,1183800,1172
2022-10-12,90.809998,93.260002,89.970001,92.519997,91.842361,958700,1173
2022-10-13,90.339996,95.5,88.300003,94.120003,93.430649,1301400,1174
2022-10-14,94.989998,95.519997,91.75,92.540001,91.862221,799600,1175
2022-10-17,94.010002,95.309998,93.480003,94.940002,94.244644,683400,1176
2022-10-18,97.099998,97.760002,93.790001,94.440002,93.748306,814300,1177
2022-10-19,93.739998,94.510002,91.300003,91.779999,91.10778,718800,1178
2022-10-20,92.07,94.489998,89.419998,89.699997,89.043015,831300,1179
2022-10-21,89.489998,91.480003,88.68,90.709999,90.045616,1223400,1180
2022-10-24,90.760002,91.160004,88.5,89.160004,88.506973,886400,1181
2022-10-25,89.139999,94.199997,89.139999,93.809998,93.12291,968900,1182
2022-10-26,93.43,96.669998,92.849998,93.519997,92.835037,752600,1183
2022-10-27,94.25,94.980003,91.599998,91.82,91.147491,443100,1184
2022-10-28,91.470001,93.75,90.07,93.279999,92.596794,526800,1185
2022-10-31,92.290001,93.349998,91.419998,92.690002,92.011124,923900,1186
2022-11-01,95.019997,95.769997,92.209999,93.510002,92.825111,659900,1187
2022-11-02,92.910004,93.449997,90.199997,90.300003,89.638626,900000,1188
2022-11-03,89.379997,91.940002,88.68,90.699997,90.03569,728900,1189
2022-11-04,92.300003,96.269997,92.300003,95.059998,94.363754,882400,1190
2022-11-07,95.510002,95.559998,91.769997,94.57,93.87735,992800,1191
2022-11-08,95.559998,97.339996,93.660004,95.150002,94.453102,860800,1192
2022-11-09,95.07,95.199997,90.089996,90.239998,89.579063,1166400,1193
2022-11-10,94.370003,97.580002,93.129997,95.449997,94.7509,1838000,1194
2022-11-11,96.32,105.980003,96.32,104.379997,103.615494,2300000,1195
2022-11-14,102.639999,103.400002,101.18,101.339996,100.597763,858800,1196
2022-11-15,103.730003,104.580002,101.5,103.870003,103.109238,957800,1197
2022-11-16,101.790001,101.790001,99.410004,100.120003,99.386703,933200,1198
2022-11-17,98.349998,102.139999,97.419998,102.07,101.322418,728300,1199
2022-11-18,103.940002,104.360001,100.919998,102.870003,102.116562,586100,1200
2022-11-21,101.779999,102.400002,100.349998,101.169998,100.429008,508900,1201
2022-11-22,102.389999,106.370003,102.349998,106.220001,105.442024,917300,1202
2022-11-23,105.510002,107.190002,104.879997,107.099998,106.315575,598400,1203
2022-11-25,107.269997,110.330002,107.260002,109.470001,108.668221,759900,1204
2022-11-28,108.440002,109.43,107.5,107.949997,107.159348,1020900,1205
2022-11-29,109.239998,113.470001,108.900002,112.660004,111.834854,1284600,1206
2022-11-30,113.32,113.370003,111.410004,113.120003,112.291489,1530700,1207
2022-12-01,113.68,115.18,112.550003,113.879997,113.045914,950700,1208
2022-12-02,113,116.120003,112.540001,115.559998,114.713608,888300,1209
2022-12-05,113.389999,113.739998,109.790001,111.010002,110.196938,1219100,1210
2022-12-06,111.860001,112.449997,109.540001,110.82,110.008331,1198000,1211
2022-12-07,110.459999,111.970001,109.099998,109.779999,108.975945,565200,1212
2022-12-08,111.190002,113.099998,110.610001,112.129997,111.308731,733200,1213
2022-12-09,111.059998,111.120003,107.370003,107.510002,106.722572,782100,1214
2022-12-12,108.160004,111.370003,107.239998,111.220001,110.405403,877000,1215
2022-12-13,115,115.330002,109.599998,111.160004,110.34584,906100,1216
2022-12-14,110.989998,111.809998,108.970001,110.470001,109.660896,758800,1217
2022-12-15,108.07,108.279999,105.970001,106.57,105.789459,875100,1218
2022-12-16,104.610001,106.089996,103.449997,105.18,104.409637,2181900,1219
2022-12-19,105.629997,105.709999,102.529999,103.019997,102.265457,959000,1220
2022-12-20,102.75,103.669998,100.82,101.650002,100.905495,886300,1221
2022-12-21,103.889999,104.709999,102.599998,103.330002,102.573189,769900,1222
2022-12-22,102.300003,103.870003,101.949997,103.760002,103.000038,497600,1223
2022-12-23,103.68,104.769997,103.07,104.360001,103.595642,487800,1224
2022-12-27,104.93,105.889999,103.650002,104.239998,103.476524,435000,1225
2022-12-28,104.07,105.099998,101.190002,102.400002,101.650002,758300,1226
2022-12-29,102.57,104.959999,102.269997,104.68,104.68,442500,1227
2022-12-30,103.220001,105.860001,103.220001,105.669998,105.669998,433100,1228
2023-01-03,107.489998,110.110001,106.870003,109.110001,109.110001,1150200,1229
2023-01-04,110.410004,114.269997,110.010002,113.160004,113.160004,1085300,1230
2023-01-05,112.510002,115.32,111.690002,114.459999,114.459999,854700,1231
2023-01-06,115.370003,116.330002,114.5,115.970001,115.970001,534300,1232
2023-01-09,115.989998,116.300003,114.230003,114.379997,114.379997,759400,1233
2023-01-10,113.389999,114.82,113.139999,114.080002,114.080002,637200,1234
2023-01-11,114.629997,117.790001,114.300003,116.220001,116.220001,823500,1235
2023-01-12,116.870003,119.480003,116.690002,119.43,119.43,1159500,1236
2023-01-13,118,119.82,117.309998,118.809998,118.809998,618000,1237
2023-01-17,118.459999,119.739998,118.190002,119.269997,119.269997,693100,1238
2023-01-18,119.75,121.449997,118.82,118.919998,118.919998,651700,1239
2023-01-19,117.760002,118.029999,115.470001,117.339996,117.339996,610200,1240
2023-01-20,119.709999,121.879997,118.360001,121.050003,121.050003,859100,1241
2023-01-23,120.639999,127.309998,120.260002,126.870003,126.870003,1392800,1242
2023-01-24,125.800003,127.43,124.550003,126.300003,126.300003,619200,1243
2023-01-25,125.019997,125.389999,122.540001,123.980003,123.980003,785900,1244
2023-01-26,125.260002,125.769997,122.209999,124.209999,124.209999,889600,1245
2023-01-27,119.900002,123.25,118.330002,122.82,122.82,1285100,1246
2023-01-30,121.489998,123.800003,121.449997,121.860001,121.860001,1004100,1247
2023-01-31,122.349998,124.07,121.589996,123.849998,123.849998,978100,1248
2023-02-01,123.959999,128.059998,123.360001,127.730003,127.730003,1160400,1249
2023-02-02,127.669998,128.940002,125.589996,126.900002,126.900002,1087600,1250
2023-02-03,124.699997,128.589996,123.199997,125.889999,125.889999,881000,1251
2023-02-06,124.720001,124.739998,120.720001,120.970001,120.970001,1297500,1252
2023-02-07,120.209999,122.519997,119.400002,122.300003,122.300003,929800,1253
2023-02-08,114.75,118.25,113.669998,117.080002,117.080002,2929500,1254
2023-02-09,120.019997,123.309998,116.769997,117.620003,117.620003,2474200,1255
2023-02-10,117.110001,118.730003,115.150002,118.209999,118.209999,1382000,1256
2023-02-13,120.169998,123.589996,118.82,122.879997,122.879997,1442600,1257
